"ID","nombrecompleto","INSTITUCION","Pais","LatLong","CostoPasajes","costoNota","CostoViaticos","ViaticosNota","INFORME","informeNumber"
309,"Fátima Díaz","MITRADEL","corea del sur","37:127,5'",,"Todos Los Pasajes Aéreos Fueron Pagados Por La Agencia De Cooperación Internacional De Corea ( Koica)",3400,,"pdf",1
418,"Federico Armien","MINSA","nicaragua","13:-85'",,"Cubierto Por El Proyecto All Hazards",300,,"si",1
349,"Felicia Tullosh","MINSA","méxico","23:-102'",,"Cubierto Por Florida International University Y Fundacion Carlis Slim",200,,"si",1
78,"Felicia Tuloch","MINSA","estados unidos de américa","39,828175:-98,5795'",,"Cubierto Por Ops/oms",375,,"no",0
382,"Felicia Tuloch","MINSA","estados unidos de américa","39,828175:-98,5795'","696.76",,2000,,"si",1
1909,"Feliciano Escobar","Ministerio del Ambiente","brasil","-10:-55'",,,540,,"no",0
242,"Felipe Contreras","MITRADEL","israel","31,5:34,75'","1785.02",,4320,,"pdf",1
330,"Felipe Contreras","MITRADEL","suiza","47:8'","920.99",,9600,,"pdf",1
2595,"Félix Bonilla","MINSA","perú","-10:-76'",,"Viáticos Al 30% 105.00",,"Cubierto por el Banco Mundial WSP","no",0
2534,"Félix Bonilla","MINSA","ecuador","-2:-77,5'",,"Cubierto Por El Fondo Mundial De Lucha Contra El Sida La Tuberculosisy La Malaria",,"Viáticos 30% 315.00","no",0
3148,"Felix Correa","MINSA","cuba","22:-79,5'",,"Cubierto Por El Ministerio De Salud Publica De Cuba",300,,"no",0
1096,"Felix Gonzalez","Ministerio de la Presidencia","república dominicana","19:-70,666667'",42599,,,9162,"no",0
1097,"Felix Gonzalez","Ministerio de la Presidencia","ecuador","-2:-77,5'",,,800,,"no",0
1098,"Felix Guerra","Ministerio de la Presidencia","cuba","22:-79,5'","1320.51",,700,,"no",0
1902,"Félix Magallón","Ministerio del Ambiente","austria","47,333333:13,333333'",,,1320,,"no",0
2408,"Félix Magallón","Ministerio del Ambiente","bolivia","-17:-65'",,,600,,"no",0
2511,"Félix Magallón","Ministerio del Ambiente","japón","36:138'",,,5400,,"no",0
2014,"Félix Magallón","Ministerio del Ambiente","kenia","1:38'",,,3000,,"no",0
3088,"Felix Stanziola","MINSA","portugal","39,5:-8'",,"B/1106.00",,609009,"no",0
2919,"Felix Stanziola","MINSA","brasil","-10:-55'",,"Cubierto Por La Compañía Mv",405,,"pdf",1
2616,"Felix Stanziola","MINSA","colombia","4:-72'",,"Cubieerto Por Cable And Wireless Panama",210,,"no",0
72,"Felix Stanziola","MINSA","españa","40:-4'",,"Cubierto Por Ops/oms",7200,,"no",0
2585,"Felix Stanziola","MINSA","estados unidos de américa","39,828175:-98,5795'",,"Cubierto Por Microsoft Panama",675,,"no",0
2248,"Félix Wing","Ministerio del Ambiente","bélgica","50,833333:4'",,,3000,,"no",0
2167,"Félix Wing","Ministerio del Ambiente","belice","17,25:-88,75'",,,315,,"no",0
2506,"Félix Wing","Ministerio del Ambiente","chile","-30:-71'",,,625,,"no",0
2168,"Félix Wing","Ministerio del Ambiente","ecuador","-2:-77,5'",,,210,,"no",0
2330,"Félix Wing","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,210,,"no",0
2371,"Félix Wing","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,210,,"no",0
2387,"Félix Wing","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,315,,"no",0
2412,"Félix Wing","Ministerio del Ambiente","honduras","15:-86,5'",,,200,,"no",0
2438,"Félix Wing","Ministerio del Ambiente","honduras","15:-86,5'",,,200,,"no",0
2472,"Félix Wing","Ministerio del Ambiente","honduras","15:-86,5'",,,1600,,"no",0
2432,"Félix Wing","Ministerio del Ambiente","kenia","1:38'",,,1050,,"no",0
2252,"Félix Wing","Ministerio del Ambiente","méxico","23:-102'",,,210,,"no",0
2426,"Félix Wing","Ministerio del Ambiente","república dominicana","19:-70,666667'",,,200,,"no",0
2478,"Félix Wing","Ministerio del Ambiente","república dominicana","19:-70,666667'",,,500,,"no",0
664,"Fernando De León","MEF","corea del sur","37:127,5'",3795,,4800,,"no",0
1106,"Fernando Diaz","Ministerio de la Presidencia","alemania","51,5:10,5'",,,900,,"no",0
1102,"Fernando Diaz","Ministerio de la Presidencia","aruba","12,5:-69,966667'",,,315,,"no",0
1099,"Fernando Diaz","Ministerio de la Presidencia","colombia","4:-72'",,,1050,,"no",0
1101,"Fernando Diaz","Ministerio de la Presidencia","costa rica","10:-84'",,,350,,"no",0
1109,"Fernando Diaz","Ministerio de la Presidencia","el salvador","13,833333:-88,916667'",,,200,,"no",0
1103,"Fernando Diaz","Ministerio de la Presidencia","el salvador","13,833333:-88,916667'","1709.72",,1400,,"no",0
1104,"Fernando Diaz","Ministerio de la Presidencia","honduras","15:-86,5'",,,200,,"no",0
1100,"Fernando Diaz","Ministerio de la Presidencia","honduras","15:-86,5'",,,500,,"no",0
1105,"Fernando Diaz","Ministerio de la Presidencia","méxico","23:-102'",,,300,,"no",0
1108,"Fernando Diaz","Ministerio de la Presidencia","méxico","23:-102'",,,300,,"no",0
1107,"Fernando Diaz","Ministerio de la Presidencia","nicaragua","13:-85'",,,300,,"no",0
1652,"Fernando Domínguez","Ministerio del Ambiente","brasil","-10:-55'",,,2835,,"no",0
1780,"Fernando Domínguez","Ministerio del Ambiente","ecuador","-2:-77,5'",,,630,,"no",0
2743,"Fernando García","MITRADEL","costa rica","10:-84'",,,1050,,"no",0
2722,"Fernando García","MITRADEL","costa rica","10:-84'",,,1750,,"no",0
2955,"Fernando García","MINSA","cuba","22:-79,5'","1365.69",,800,,"pdf",1
1110,"Fernando Velasquez","Ministerio de la Presidencia","italia","42,833333:12,833333'","1433.22",,2100,,"no",0
2622,"Fernando Vizcaino","MINSA","venezuela","8:-66'",,"Cubierto Por Ops/oms",630,,"no",0
2640,"Fidel Alvarado","MINSA","costa rica","10:-84'",,"Cubierto Por El Instituto Conmemorativo Gorgas",1050,,"no",0
1582,"Fidel Quintero","Ministerio de Seguridad Pública","república dominicana","19:-70,666667'",,"Convenio Marco",2400,,"no",0
2471,"Fidencio Ortega","Ministerio del Ambiente","méxico","23:-102'",,,1100,,"no",0
837,"Flor Escudero","MEF","españa","40:-4'",,,1440,,"no",0
894,"Flor Escudero","MEF","españa","40:-4'","1217.29",,4200,,"no",0
1111,"Flor Vanegas","Ministerio de la Presidencia",,,"1282.63",,,,"no",0
1829,"Florencio Ayarza","Ministerio del Ambiente","brasil","-10:-55'",,,2700,,"no",0
1654,"Francisco Barría","Ministerio del Ambiente","brasil","-10:-55'",,,2835,,"no",0
2452,"Francisco Barría","Ministerio del Ambiente","colombia","4:-72'",,,2800,,"no",0
533,"Francisco Bustamante","MEF","colombia","4:-72'",716,,1050,,"no",0
773,"Francisco Bustamante","MEF","ecuador","-2:-77,5'",1831,,1050,,"no",0
569,"Francisco Bustamante","MEF","estados unidos de américa","39,828175:-98,5795'","571.62",,1800,,"no",0
822,"Francisco Bustamante","MEF","francia","46:2'","1089.01",,4800,,"no",0
777,"Francisco Bustamante","MEF","perú","-10:-76'",,,2100,,"no",0
2637,"Francisco Chavez","MINSA","costa rica","10:-84'",,"Cubierto Por El Instituto Conmemorativo Gorgas",1050,,"no",0
2243,"Francisco De Arco","Ministerio del Ambiente","méxico","23:-102'",,,2450,,"no",0
784,"Francisco González","MEF","brasil","-10:-55'",,,1350,,"no",0
1112,"Francisco Hirezi","Ministerio de la Presidencia",,,"661.41",,,,"no",0
1897,"Francisco Montenegro","Ministerio del Ambiente","honduras","15:-86,5'",,,525,,"no",0
2747,"Francisco Ortiz","MITRADEL","corea del sur","37:127,5'",,,3400,,"no",0
297,"Francisco Ortiz","MITRADEL","corea del sur","37:127,5'",,"Todos Los Pasajes Aéreos Fueron Pagados Por La Agencia De Cooperación Internacional De Corea ( Koica)",3400,,"pdf",1
1113,"Francisco Sierra","Ministerio de la Presidencia","colombia","4:-72'","3247.6",,100,,"no",0
1828,"Francisco Taylor","Ministerio del Ambiente","brasil","-10:-55'",,,2700,,"no",0
2057,"Francisco Taylor","Ministerio del Ambiente","colombia","4:-72'",,,,,"no",0
209,"Francisco Terrientes","MINSA","portugal","39,5:-8'",2949,,,643522,"pdf",1
2608,"Francisco Terrientes","MINSA","suiza","47:8'",,"Viático Completo 3500.00",,"Cubierto por el Organizador del evento","no",0
2968,"Francisco Terrientes","MINSA","colombia","4:-72'","1634.6",,400,,"pdf",1
2958,"Francisco Terrientes","MINSA","cuba","22:-79,5'","2897.06",,1000,,"pdf",1
2579,"Francisco Terrientes","MINSA","estados unidos de américa","39,828175:-98,5795'",,"Cubierto Por El Minsa",3300,,"no",0
416,"Francisco Terrientes","MINSA","estados unidos de américa","39,828175:-98,5795'",,,450,,"si",1
2669,"Francisco Terrientes","MINSA","qatar","25,5:51,25'",,"Cubierto Por Qatar Fundation",1080,,"no",0
3109,"Francisco Terrientes","MINSA","suiza","47:8'",,,2800,,"no",0
2667,"Francisco Terrientes","MINSA","taiwan","24:121'",,"Cubierto Por El Gobierno De Taiwan",1080,,"no",0
224,"Francisco Trejos","MITRADEL","singapur","1,366667:103,8'",,"Cubierto Por Inadeh",,"Cubierto por INADEH","pdf",1
2538,"Franklin Garrido","MINSA","méxico","23:-102'",,"Cubierto Por Convenio De Minamata",420,,"no",0
2659,"Franklin Garrido","MINSA","uruguay","-33:-56'",,"Cubierto Por Minamata",630,,"no",0
706,"Franklin Sotillo","MEF","brasil","-10:-55'",,,1890,,"no",0
2096,"Fredy Delagdo","Ministerio del Ambiente","israel","31,5:34,75'",,,10200,,"no",0
2139,"Fredy Delagdo","Ministerio del Ambiente","méxico","23:-102'",,,525,,"no",0
1116,"Fredys Peña","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","705.73",,2475,,"no",0
1114,"Fredys Peña","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","717.54",,900,,"no",0
1115,"Fredys Peña","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","1182.56",,750,,"no",0
1117,"Fredys Peña","Ministerio de la Presidencia","polonia","52:20'","3061.98",,6000,,"no",0
2555,"Freshny Rodriguez","MINSA","honduras","15:-86,5'",,"Cubierto Por Minsa 595.69",,"Viáticos Completos 2100.00","no",0
3161,"Freshny Rodriguez","MINSA","colombia","4:-72'",,"Cubierto Por La Camara De Centroamerica Y Del Caribe De Cosmeticos Y Aseo",200,,"no",0
2665,"Freshny Rodriguez","MINSA","guatemala","15,5:-90,25'",,"Cubierto Por El Minsa",1750,,"no",0
2674,"Freshny Rodriguez","MINSA","guatemala","15,5:-90,25'",,"Cubierto Por El Minsa",2100,,"no",0
454,"Freshny Rodriguez","MINSA","guatemala","15,5:-90,25'","635.06",,2400,,"si",1
2567,"Freshny Rodriguez","MINSA","nicaragua","13:-85'",,"Cubierto Por El Minsa",2100,,"no",0
916,"Frida Medrano","MEF","méxico","23:-102'","769.96",,2400,,"no",0
2730,"Gabriel Castillo","MITRADEL","suiza","47:8'",,,9600,,"no",0
1118,"Gabriel Ibarra","Ministerio de la Presidencia","méxico","23:-102'","594.71",,,,"no",0
513,"Gabriel Reyes","AIG","brasil","-10:-55'",,"Cubierto Por El Comité Organizador",540,,"no",0
2547,"Galo Macias","MINSA","el salvador","13,833333:-88,916667'",,"Cubierto Por Se-comisca",210,,"no",0
2965,"Gaspar Da Costa","MINSA","estados unidos de américa","39,828175:-98,5795'",,"Cubierto Por Ops/oms",375,,"pdf",1
23,"Gaspar Da Costa","MINSA","méxico","23:-102'",,"Cubierto Por Ops/oms",315,,"detalle",1
2175,"Gehovelle Grau","Ministerio del Ambiente","república dominicana","19:-70,666667'",,,420,,"no",0
1834,"Generoso Guerra","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",800,,1800,,"no",0
1831,"Generoso Guerra","Ministerio del Ambiente","ghana","8:-2'",,,900,,"no",0
2082,"Generoso Guerra","Ministerio del Ambiente","islas marshall","10:167'",,,1260,,"no",0
2028,"Generoso Guerra","Ministerio del Ambiente","sahara occidental","#N/A",,,1260,,"no",0
2926,"Genevieve Epailly","MINSA","colombia","4:-72'",,"Cubierto Por La Union Internacional Contra La Tuberculosis Y Enfermedades Respiratorias",315,,"pdf",1
3113,"Genevieve Epailly","MINSA","cuba","22:-79,5'",,,700,,"no",0
2626,"Genevieve Epailly","MINSA","uruguay","-33:-56'",,"Cubierto Por Fca Tfk Y La Union Int. Contra La Tuberculosis Y Enfermedades Respiratorias.",525,,"no",0
3117,"Genevieve Epailly","MINSA","uruguay","-33:-56'",,"Cubierto Por Oiea",600,,"no",0
1884,"Genoveva Quintero","Ministerio del Ambiente","brasil","-10:-55'",,,810,,"no",0
2521,"Genoveva Quintero","Ministerio del Ambiente","colombia","4:-72'",,,400,,"no",0
1990,"Genoveva Quintero","Ministerio del Ambiente","honduras","15:-86,5'",,,525,,"no",0
1934,"Genoveva Quintero","Ministerio del Ambiente","honduras","15:-86,5'",,,1365,,"no",0
607,"Georgina Osorio","MEF","belice","17,25:-88,75'",,,315,,"no",0
901,"Georgina Osorio","MEF","costa rica","10:-84'","440.09",,1200,,"no",0
735,"Georgina Osorio","MEF","ecuador","-2:-77,5'",,,420,,"no",0
827,"Georgina Osorio","MEF","el salvador","13,833333:-88,916667'","674.06",,525,,"no",0
620,"Georgina Osorio","MEF","guatemala","15,5:-90,25'",,,315,,"no",0
818,"Georgina Osorio","MEF","guatemala","15,5:-90,25'",,,420,,"no",0
866,"Georgina Osorio","MEF","guatemala","15,5:-90,25'",,,420,,"no",0
1690,"Gerardo González","Ministerio del Ambiente","brasil","-10:-55'",,,,,"no",0
1885,"Gerardo González","Ministerio del Ambiente","brasil","-10:-55'",,,810,,"no",0
2059,"Gerardo González","Ministerio del Ambiente","colombia","4:-72'",,,420,,"no",0
1756,"Gerardo González","Ministerio del Ambiente","ecuador","-2:-77,5'",,,525,,"no",0
1627,"Gerardo González","Ministerio del Ambiente","francia","46:2'",2650,,5400,,"no",0
1807,"Gerardo González","Ministerio del Ambiente","indonesia","-5:120'",,,1260,,"no",0
1710,"Gerardo González","Ministerio del Ambiente","italia","42,833333:12,833333'",,,900,,"no",0
1986,"Gerardo González","Ministerio del Ambiente","suiza","47:8'",,,1980,,"no",0
225,"Gerardo Guerrel","MITRADEL","singapur","1,366667:103,8'",,"Cubierto Por Inadeh",,"Cubierto por INADEH","pdf",1
275,"Gerardo Guerrel","MITRADEL","china","35:105'",,"Los Pasajes Aéreos Fueron Cubiertos Por El Ministerio De Comercio De La República Popular China",4140,,"pdf",1
2694,"Gerardo Guerrel","MITRADEL","corea del sur","37:127,5'",,,2415,,"no",0
2682,"Gerardo Guerrel","MITRADEL","honduras","15:-86,5'",,,1260,,"no",0
1949,"Geremías Aguilar","Ministerio del Ambiente","brasil","-10:-55'",,,1800,,"no",0
1955,"Geremías Aguilar","Ministerio del Ambiente","brasil","-10:-55'",,,1800,,"no",0
1870,"Geremías Aguilar","Ministerio del Ambiente","china","35:105'",,,2340,,"no",0
2007,"Geremías Aguilar","Ministerio del Ambiente","colombia","4:-72'",1000,,1400,,"no",0
2008,"Geremías Aguilar","Ministerio del Ambiente","colombia","4:-72'",1000,,1400,,"no",0
1806,"Geremías Aguilar","Ministerio del Ambiente","italia","42,833333:12,833333'",2500,,6000,,"no",0
2025,"Geremías Aguilar","Ministerio del Ambiente","méxico","23:-102'",,,315,,"no",0
2035,"Geremías Aguilar","Ministerio del Ambiente","méxico","23:-102'",,,1015,,"no",0
1898,"Geremías Aguilar","Ministerio del Ambiente","namibia","-22:17'",,,,,"no",0
1950,"Geremías Aguilar","Ministerio del Ambiente","turquía","39,059012:34,911546'",3000,,4800,,"no",0
2017,"Germania Lara","Ministerio del Ambiente","colombia","4:-72'",,,630,,"no",0
1774,"Germania Lara","Ministerio del Ambiente","méxico","23:-102'",,,420,,"no",0
1538,"Gilberto Subera","Ministerio de Seguridad Pública","estados unidos de américa","39,828175:-98,5795'",,"Auspiciado",3000,,"no",0
1533,"Gilberto Subera","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
531,"Gina Alvarado","MEF","españa","40:-4'","1391.34",,4200,,"no",0
3149,"Gioconda Castillero","MINSA","argentina","-34:-64'",,"Cubierto Por Ops/oms",500,,"no",0
1119,"Giovanni Ceballos","Ministerio de la Presidencia","guatemala","15,5:-90,25'","588.73",,1200,,"no",0
863,"Giselda Jaén","MEF","colombia","4:-72'","491.13",,1050,,"no",0
798,"Giselle García","MEF","perú","-10:-76'","1273.12",,1050,,"no",0
99,"Gisselle Domínguez","MICI","estados unidos de américa","39,828175:-98,5795'",,,750,,"pdf",1
2565,"Gladys Tejada","MINSA","argentina","-34:-64'",,"Cubierto Por Unop",675,,"no",0
2356,"Gladys Villarreal","Ministerio del Ambiente","chile","-30:-71'",,,540,,"no",0
1879,"Gladys Villarreal","Ministerio del Ambiente","israel","31,5:34,75'",4500,,180,,"no",0
2446,"Gladys Villarreal","Ministerio del Ambiente","uruguay","-33:-56'",,,400,,"no",0
2379,"Glenón Álvarez","Ministerio del Ambiente","argentina","-34:-64'",,,945,,"no",0
2133,"Glenón Álvarez","Ministerio del Ambiente","ecuador","-2:-77,5'",,,525,,"no",0
2593,"Glizmarluck Checa","MINSA","perú","-10:-76'",,"Viáticos Al 30% 315.00",,"Cubierto por el Banco Mundial WSP","no",0
362,"Glizmarluck Checa","MINSA","estados unidos de américa","39,828175:-98,5795'","528.26",,1500,,"si",1
430,"Glizmarluck Checa","MINSA","nicaragua","13:-85'",,"Cubierto Por El Ministerio De Salud De Nicaragua",200,,"si",1
1130,"Gonzalo Prosper","Ministerio de la Presidencia","alemania","51,5:10,5'","1351.06",,3000,,"no",0
1127,"Gonzalo Prosper","Ministerio de la Presidencia","cuba","22:-79,5'","738.8",,2400,,"no",0
1123,"Gonzalo Prosper","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","1008.16",,1000,,"no",0
1125,"Gonzalo Prosper","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","1135.46",,4500,,"no",0
1129,"Gonzalo Prosper","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","1294.86",,2500,,"no",0
1121,"Gonzalo Prosper","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","1311.43",,2475,,"no",0
1122,"Gonzalo Prosper","Ministerio de la Presidencia","francia","46:2'","1760.43",,2400,,"no",0
1124,"Gonzalo Prosper","Ministerio de la Presidencia","inglaterra","54:-4'",,,5400,,"no",0
1126,"Gonzalo Prosper","Ministerio de la Presidencia","japón","36:138'","2705.58",,4800,,"no",0
1120,"Gonzalo Prosper","Ministerio de la Presidencia","polonia","52:20'",,,600,,"no",0
1128,"Gonzalo Prosper","Ministerio de la Presidencia","polonia","52:20'","2442.84",,7800,,"no",0
2507,"Graciela González","Ministerio del Ambiente","guatemala","15,5:-90,25'",,,400,,"no",0
2603,"Grimaldo Córdoba","MINSA","uruguay","-33:-56'",,"Viático Complementario 420.00",,"Cubierto por Cooperación Sur-Sur sobre Control de Tabaco","no",0
1131,"Griselada Jimenez","Ministerio de la Presidencia","colombia","4:-72'","225.43",,1400,,"no",0
2305,"Guadalupe Gracia","Ministerio del Ambiente","brasil","-10:-55'",,,540,,"no",0
2824,"Guelfi Jean","MOP","el salvador","13,833333:-88,916667'",,"Invitación",,"300.00 ( 25% establecido por Ley)","detalle",1
2826,"Guelfi Jean","MOP","el salvador","13,833333:-88,916667'",,"Invitación",,"B/.210.00 (30% establecido por Ley)","detalle",1
2827,"Guelfi Jean","MOP","el salvador","13,833333:-88,916667'",,"Invitación",,"B/.400.00 (25% establecido por Ley)","detalle",1
24,"Guillermina Macleary","MINSA","costa rica","10:-84'",,"Cubierto Por Ops/oms",420,,"detalle",1
393,"Guillermina Macleary","MINSA","costa rica","10:-84'",,,600,,"si",1
3112,"Guillermino Santamaria","MINSA","cuba","22:-79,5'",,,700,,"no",0
2307,"Guillermo Nicholson","Ministerio del Ambiente","italia","42,833333:12,833333'",,,1080,,"no",0
2447,"Guillermo Nicholson","Ministerio del Ambiente","perú","-10:-76'",,,400,,"no",0
737,"Gustavo Valderrama","MEF","colombia","4:-72'",,,,,"no",0
573,"Gustavo Valderrama","MEF","costa rica","10:-84'",,,630,,"no",0
702,"Gustavo Valderrama","MEF","ecuador","-2:-77,5'","693.61",,1050,,"no",0
671,"Gustavo Valderrama","MEF","estados unidos de américa","39,828175:-98,5795'",,,675,,"no",0
746,"Gustavo Valderrama","MEF","etiopía","8:38'","3702.63",,4800,,"no",0
612,"Gustavo Valderrama","MEF","guatemala","15,5:-90,25'",,,420,,"no",0
2868,"Gustavo Valderrama","MEF","perú","-10:-76'","599.37",,1750,,"informe",1
2646,"Hairo Correa","MINSA","costa rica","10:-84'",,"Cubierto Por El Instituto Conmemorativo Gorgas",1050,,"no",0
1132,"Harry Gonzalez","Ministerio de la Presidencia","república dominicana","19:-70,666667'",,,500,,"no",0
1016,"Haydee De Lay","Ministerio de la Presidencia","brasil","-10:-55'","1321.13",,1500,,"no",0
1134,"Haydee De Lay","Ministerio de la Presidencia","costa rica","10:-84'",,,375,,"no",0
1133,"Haydee De Lay","Ministerio de la Presidencia","costa rica","10:-84'","431.59",,2000,,"no",0
1135,"Haydee De Lay","Ministerio de la Presidencia","guatemala","15,5:-90,25'",,,200,,"no",0
1017,"Haydee De Lay","Ministerio de la Presidencia","guinea ecuatorial","2:10'",,,1080,,"no",0
2157,"Haydee Medina","Ministerio del Ambiente","ecuador","-2:-77,5'",,,2450,,"no",0
